instrument,timeframe,timestamp,open,high,low,close
EURUSD,D1,2012-09-28 00:00:00+00:00,1.29139,1.29591,1.28382,1.28595
EURUSD,D1,2012-10-01 00:00:00+00:00,1.28488,1.29382,1.28031,1.2886
EURUSD,D1,2012-10-02 00:00:00+00:00,1.28859,1.29669,1.28797,1.29163
EURUSD,D1,2012-10-03 00:00:00+00:00,1.2916,1.29362,1.28769,1.29085
EURUSD,D1,2012-10-04 00:00:00+00:00,1.29084,1.3031,1.29075,1.30164
EURUSD,D1,2012-10-05 00:00:00+00:00,1.30163,1.30708,1.29934,1.30391
EURUSD,D1,2012-10-08 00:00:00+00:00,1.30231,1.30246,1.29373,1.29665
EURUSD,D1,2012-10-09 00:00:00+00:00,1.29675,1.29902,1.28585,1.28837
EURUSD,D1,2012-10-10 00:00:00+00:00,1.28835,1.29124,1.28352,1.2851
EURUSD,D1,2012-10-11 00:00:00+00:00,1.28511,1.29504,1.28253,1.29298
EURUSD,D1,2012-10-12 00:00:00+00:00,1.29297,1.2991,1.29219,1.29503
EURUSD,D1,2012-10-15 00:00:00+00:00,1.29545,1.29784,1.28908,1.29456
EURUSD,D1,2012-10-16 00:00:00+00:00,1.29459,1.30983,1.29424,1.30977
EURUSD,D1,2012-10-17 00:00:00+00:00,1.30975,1.31384,1.30828,1.31149
EURUSD,D1,2012-10-18 00:00:00+00:00,1.31149,1.3128,1.30553,1.30682
EURUSD,D1,2012-10-19 00:00:00+00:00,1.30679,1.30764,1.30128,1.3023
EURUSD,D1,2012-10-22 00:00:00+00:00,1.30231,1.30824,1.30154,1.30649
EURUSD,D1,2012-10-23 00:00:00+00:00,1.30649,1.30748,1.29515,1.29838
EURUSD,D1,2012-10-24 00:00:00+00:00,1.2984,1.29962,1.29201,1.29698
EURUSD,D1,2012-10-25 00:00:00+00:00,1.297,1.30224,1.29265,1.29416
EURUSD,D1,2012-10-26 00:00:00+00:00,1.29415,1.29556,1.28819,1.29385
EURUSD,D1,2012-10-29 00:00:00+00:00,1.29244,1.29356,1.28846,1.29032
EURUSD,D1,2012-10-30 00:00:00+00:00,1.29031,1.29828,1.28853,1.29662
EURUSD,D1,2012-10-31 00:00:00+00:00,1.2966,1.30199,1.29458,1.29582
EURUSD,D1,2012-11-01 00:00:00+00:00,1.29581,1.2982,1.29243,1.29467
