instrument,timeframe,timestamp,open,high,low,close
XAUUSD,D1,2017-05-12 00:00:00+00:00,1224.35,1231.59,1224.3,1227.61
XAUUSD,D1,2017-05-15 00:00:00+00:00,1228.01,1237.17,1226.84,1229.96
XAUUSD,D1,2017-05-16 00:00:00+00:00,1230.52,1238.95,1230.2,1236.34
XAUUSD,D1,2017-05-17 00:00:00+00:00,1236.83,1261.22,1236.36,1260.67
XAUUSD,D1,2017-05-18 00:00:00+00:00,1260.58,1264.91,1245.9,1246.48
XAUUSD,D1,2017-05-19 00:00:00+00:00,1246.94,1256.27,1246.15,1255.22
XAUUSD,D1,2017-05-22 00:00:00+00:00,1256.71,1262.42,1251.66,1259.99
XAUUSD,D1,2017-05-23 00:00:00+00:00,1259.98,1263.63,1250.26,1250.61
XAUUSD,D1,2017-05-24 00:00:00+00:00,1250.84,1258.77,1247.76,1258.03
XAUUSD,D1,2017-05-25 00:00:00+00:00,1257.91,1259.49,1253.71,1254.96
XAUUSD,D1,2017-05-26 00:00:00+00:00,1255.25,1269.31,1253.06,1266.24
XAUUSD,D1,2017-05-29 00:00:00+00:00,1266.17,1269.01,1264.89,1266.78
XAUUSD,D1,2017-05-30 00:00:00+00:00,1266.96,1270.35,1259.25,1262.46
XAUUSD,D1,2017-05-31 00:00:00+00:00,1262.53,1273.97,1259.46,1268.26
XAUUSD,D1,2017-06-01 00:00:00+00:00,1268.62,1270.21,1261.38,1265.4
XAUUSD,D1,2017-06-02 00:00:00+00:00,1265.32,1279.33,1258.92,1278.42
XAUUSD,D1,2017-06-05 00:00:00+00:00,1279.7,1283.28,1277.67,1278.92
XAUUSD,D1,2017-06-06 00:00:00+00:00,1279.43,1295.92,1279.36,1293.54
XAUUSD,D1,2017-06-07 00:00:00+00:00,1294.26,1294.82,1282.59,1286.42
XAUUSD,D1,2017-06-08 00:00:00+00:00,1286.77,1288.77,1271.22,1277.44
XAUUSD,D1,2017-06-09 00:00:00+00:00,1281.13,1281.58,1264.53,1265.98
XAUUSD,D1,2017-06-12 00:00:00+00:00,1267.49,1270.15,1263.47,1265.22
XAUUSD,D1,2017-06-13 00:00:00+00:00,1265.23,1268.82,1259.16,1265.92
XAUUSD,D1,2017-06-14 00:00:00+00:00,1266.04,1280.61,1258.85,1260.14
XAUUSD,D1,2017-06-15 00:00:00+00:00,1260.07,1266.53,1251.31,1253.36
XAUUSD,D1,2017-06-16 00:00:00+00:00,1253.75,1256.99,1251.72,1253.18
XAUUSD,D1,2017-06-19 00:00:00+00:00,1253.87,1255.52,1242.97,1243.21
XAUUSD,D1,2017-06-20 00:00:00+00:00,1243.93,1247.97,1241.18,1242.45
XAUUSD,D1,2017-06-21 00:00:00+00:00,1242.49,1247.68,1240.72,1245.87
XAUUSD,D1,2017-06-22 00:00:00+00:00,1245.18,1254.61,1244.45,1249.86
