instrument,timeframe,timestamp,open,high,low,close
USOUSD,D1,2023-01-17 01:00:00+00:00,78.77,81.215,78.67,81.025
USOUSD,D1,2023-01-18 01:00:00+00:00,80.665,82.38,78.965,79.135
USOUSD,D1,2023-01-19 01:00:00+00:00,78.905,81.205,78.19,80.56
USOUSD,D1,2023-01-20 01:00:00+00:00,80.82,81.62,79.635,81.445
USOUSD,D1,2023-01-23 01:00:00+00:00,81.135,82.365,80.8,81.37
USOUSD,D1,2023-01-24 01:00:00+00:00,81.34,81.975,79.42,80.01
USOUSD,D1,2023-01-25 01:00:00+00:00,80.02,80.985,79.21,80.21
USOUSD,D1,2023-01-26 01:00:00+00:00,80.345,81.905,79.705,80.885
USOUSD,D1,2023-01-27 01:00:00+00:00,80.98,82.26,78.83,79.195
USOUSD,D1,2023-01-30 01:00:00+00:00,80.15,80.155,77.475,77.62
USOUSD,D1,2023-01-31 01:00:00+00:00,77.95,79.06,76.38,78.85
USOUSD,D1,2023-02-01 01:00:00+00:00,78.905,79.55,75.885,76.52
USOUSD,D1,2023-02-02 01:00:00+00:00,76.785,77.075,74.81,75.815
USOUSD,D1,2023-02-03 01:00:00+00:00,75.92,77.83,72.95,73.03
USOUSD,D1,2023-02-06 01:00:00+00:00,73.41,74.38,72.12,74.31
USOUSD,D1,2023-02-07 01:00:00+00:00,74.255,77.465,74.245,77.465
USOUSD,D1,2023-02-08 01:00:00+00:00,77.37,78.44,76.985,78.355
USOUSD,D1,2023-02-09 01:00:00+00:00,78.235,78.72,76.42,77.54
USOUSD,D1,2023-02-10 01:00:00+00:00,77.56,80.22,77.365,79.645
USOUSD,D1,2023-02-13 01:00:00+00:00,79.19,80.52,78.36,79.07
USOUSD,D1,2023-02-14 01:00:00+00:00,79.16,79.54,77.405,78.765
USOUSD,D1,2023-02-15 01:00:00+00:00,78.565,79.08,77.19,78.45
USOUSD,D1,2023-02-16 01:00:00+00:00,78.43,79.48,77.87,77.985
USOUSD,D1,2023-02-17 01:00:00+00:00,78.05,78.21,75.04,76.225
USOUSD,D1,2023-02-20 01:00:00+00:00,76.165,77.475,76.055,77.12
USOUSD,D1,2023-02-21 01:00:00+00:00,77.07,77.37,75.655,75.93
USOUSD,D1,2023-02-22 01:00:00+00:00,75.865,76.3,73.565,73.625
USOUSD,D1,2023-02-23 01:00:00+00:00,73.685,75.745,73.655,75.41
USOUSD,D1,2023-02-24 01:00:00+00:00,75.595,76.39,73.87,76.25
USOUSD,D1,2023-02-27 01:00:00+00:00,76.38,76.59,74.795,75.53
USOUSD,D1,2023-02-28 01:00:00+00:00,75.435,77.63,75.355,76.635
USOUSD,D1,2023-03-01 01:00:00+00:00,76.435,77.64,75.95,77.54
USOUSD,D1,2023-03-02 01:00:00+00:00,77.35,78.415,77.05,77.71
USOUSD,D1,2023-03-03 01:00:00+00:00,77.89,79.725,75.69,79.695
USOUSD,D1,2023-03-06 01:00:00+00:00,79.175,80.48,78.18,80.345
USOUSD,D1,2023-03-07 01:00:00+00:00,80.365,80.8,76.93,77.07
USOUSD,D1,2023-03-08 01:00:00+00:00,77.235,77.6,75.99,76.35
USOUSD,D1,2023-03-09 01:00:00+00:00,76.525,77.93,75.32,75.49
USOUSD,D1,2023-03-10 01:00:00+00:00,75.475,77.01,74.675,76.535
USOUSD,D1,2023-03-13 01:00:00+00:00,76.97,77.15,72.225,74.61
USOUSD,D1,2023-03-14 01:00:00+00:00,74.49,74.82,70.71,71.41
USOUSD,D1,2023-03-15 01:00:00+00:00,71.675,72.485,65.635,68.185
USOUSD,D1,2023-03-16 01:00:00+00:00,68.215,69.3,65.665,68.19
USOUSD,D1,2023-03-17 01:00:00+00:00,68.28,69.61,65.23,66.295
USOUSD,D1,2023-03-20 01:00:00+00:00,67.095,67.685,64.17,67.575
USOUSD,D1,2023-03-21 01:00:00+00:00,67.475,69.565,66.73,69.41
USOUSD,D1,2023-03-22 01:00:00+00:00,69.265,71.125,68.72,69.735
USOUSD,D1,2023-03-23 01:00:00+00:00,69.9,71.49,68.985,69.295
USOUSD,D1,2023-03-24 01:00:00+00:00,69.375,70.21,66.665,69.075
USOUSD,D1,2023-03-27 02:00:00+00:00,69.48,72.93,68.975,72.72
USOUSD,D1,2023-03-28 02:00:00+00:00,72.79,73.78,72.06,73.445
USOUSD,D1,2023-03-29 02:00:00+00:00,73.66,74.22,72.635,72.675
USOUSD,D1,2023-03-30 02:00:00+00:00,72.785,74.46,72.485,74.225
USOUSD,D1,2023-03-31 02:00:00+00:00,74.25,75.59,73.66,75.565
USOUSD,D1,2023-04-03 02:00:00+00:00,80.37,80.83,78.89,80.315
USOUSD,D1,2023-04-04 02:00:00+00:00,80.36,81.67,79.51,80.895
USOUSD,D1,2023-04-05 02:00:00+00:00,80.845,81.13,79.625,80.235
USOUSD,D1,2023-04-06 02:00:00+00:00,80.405,80.86,79.555,80.365
USOUSD,D1,2023-04-10 02:00:00+00:00,80.75,81.04,79.535,79.84
USOUSD,D1,2023-04-11 02:00:00+00:00,79.79,81.52,79.32,81.405
USOUSD,D1,2023-04-12 02:00:00+00:00,81.38,83.465,81.22,83.195
USOUSD,D1,2023-04-13 02:00:00+00:00,83.05,83.365,82.06,82.36
USOUSD,D1,2023-04-14 02:00:00+00:00,82.195,83.075,81.73,82.62
USOUSD,D1,2023-04-17 02:00:00+00:00,82.535,82.67,80.45,80.925
USOUSD,D1,2023-04-18 02:00:00+00:00,80.89,81.51,79.925,80.905
USOUSD,D1,2023-04-19 02:00:00+00:00,80.995,81.23,78.54,79.025
USOUSD,D1,2023-04-20 02:00:00+00:00,78.91,79.01,76.975,77.15
USOUSD,D1,2023-04-21 02:00:00+00:00,77.15,78.39,76.735,77.93
USOUSD,D1,2023-04-24 02:00:00+00:00,77.68,79.18,76.73,78.685
USOUSD,D1,2023-04-25 02:00:00+00:00,78.645,79.065,76.525,77.13
USOUSD,D1,2023-04-26 02:00:00+00:00,77.375,77.93,74.06,74.355
USOUSD,D1,2023-04-27 02:00:00+00:00,74.425,75.28,74.04,74.82
USOUSD,D1,2023-04-28 02:00:00+00:00,74.77,76.92,73.93,76.675
USOUSD,D1,2023-05-01 02:00:00+00:00,76.115,76.285,74.53,75.74
USOUSD,D1,2023-05-02 02:00:00+00:00,75.62,76.1,71.42,71.545
USOUSD,D1,2023-05-03 02:00:00+00:00,71.55,71.77,67.965,68.13
USOUSD,D1,2023-05-04 02:00:00+00:00,67.55,69.805,67.5,68.595
USOUSD,D1,2023-05-05 02:00:00+00:00,68.74,71.79,68.485,71.365
USOUSD,D1,2023-05-08 02:00:00+00:00,71.37,73.68,71.04,72.8
USOUSD,D1,2023-05-09 02:00:00+00:00,72.965,73.77,71.345,73.525
USOUSD,D1,2023-05-10 02:00:00+00:00,73.53,73.87,71.805,72.785
USOUSD,D1,2023-05-11 02:00:00+00:00,72.885,73.49,70.63,71.42
USOUSD,D1,2023-05-12 02:00:00+00:00,71.27,71.76,69.94,70.09
USOUSD,D1,2023-05-15 02:00:00+00:00,70.09,71.67,69.39,71.295
USOUSD,D1,2023-05-16 02:00:00+00:00,71.36,71.765,70.44,70.515
USOUSD,D1,2023-05-17 02:00:00+00:00,70.59,73.235,70.03,72.645
USOUSD,D1,2023-05-18 02:00:00+00:00,72.63,72.875,71.46,71.935
USOUSD,D1,2023-05-19 02:00:00+00:00,72.02,73.46,71.1,71.785
USOUSD,D1,2023-05-22 02:00:00+00:00,71.695,72.43,70.585,72.015
USOUSD,D1,2023-05-23 02:00:00+00:00,72.225,73.7,71.63,73.685
USOUSD,D1,2023-05-24 02:00:00+00:00,73.72,74.64,73.05,74.13
USOUSD,D1,2023-05-25 02:00:00+00:00,74.14,74.28,70.92,71.725
USOUSD,D1,2023-05-26 02:00:00+00:00,71.76,72.97,71.42,72.815
USOUSD,D1,2023-05-29 02:00:00+00:00,73.15,73.47,71.96,72.91
USOUSD,D1,2023-05-30 02:00:00+00:00,72.87,73.3,68.96,69.47
USOUSD,D1,2023-05-31 02:00:00+00:00,69.56,69.615,66.98,67.515
USOUSD,D1,2023-06-01 02:00:00+00:00,67.685,70.995,67.455,70.095
USOUSD,D1,2023-06-02 02:00:00+00:00,70.025,72.1,69.94,71.845
USOUSD,D1,2023-06-05 02:00:00+00:00,73.22,73.78,71.68,71.855
USOUSD,D1,2023-06-06 02:00:00+00:00,71.905,72.265,70.08,71.375
USOUSD,D1,2023-06-07 02:00:00+00:00,71.69,73.135,70.97,72.41
USOUSD,D1,2023-06-08 02:00:00+00:00,72.33,73.23,68.99,70.895
USOUSD,D1,2023-06-09 02:00:00+00:00,70.78,71.725,70.06,70.285
USOUSD,D1,2023-06-12 02:00:00+00:00,69.88,69.945,66.77,67.305
USOUSD,D1,2023-06-13 02:00:00+00:00,67.39,69.785,67.115,69.255
USOUSD,D1,2023-06-14 02:00:00+00:00,69.135,70.45,68.05,68.655
USOUSD,D1,2023-06-15 02:00:00+00:00,68.48,70.94,67.955,70.545
USOUSD,D1,2023-06-16 02:00:00+00:00,70.57,71.79,69.95,71.415
USOUSD,D1,2023-06-19 02:00:00+00:00,71.157,72.037,70.597,71.212
USOUSD,D1,2023-06-20 02:00:00+00:00,71.115,72.14,69.55,70.665
USOUSD,D1,2023-06-21 02:00:00+00:00,70.747,72.492,70.642,72.132
USOUSD,D1,2023-06-22 02:00:00+00:00,72.274,72.434,68.734,69.314
USOUSD,D1,2023-06-23 02:00:00+00:00,69.211,69.396,67.151,69.306
USOUSD,D1,2023-06-26 02:00:00+00:00,69.797,69.862,68.532,69.347
USOUSD,D1,2023-06-27 02:00:00+00:00,69.309,69.969,67.329,67.834
USOUSD,D1,2023-06-28 02:00:00+00:00,67.771,69.556,66.876,68.991
USOUSD,D1,2023-06-29 02:00:00+00:00,69.143,70.433,68.773,69.623
USOUSD,D1,2023-06-30 02:00:00+00:00,69.61,70.88,69.405,70.285
USOUSD,D1,2023-07-03 02:00:00+00:00,70.281,71.626,69.561,69.986
USOUSD,D1,2023-07-04 02:00:00+00:00,69.938,71.228,69.778,71.023
USOUSD,D1,2023-07-05 02:00:00+00:00,70.94,72.045,70.235,71.7
USOUSD,D1,2023-07-06 02:00:00+00:00,71.802,72.222,70.112,71.792
USOUSD,D1,2023-07-07 02:00:00+00:00,71.734,73.809,71.084,73.584
USOUSD,D1,2023-07-10 02:00:00+00:00,73.475,74.06,72.675,73.13
USOUSD,D1,2023-07-11 02:00:00+00:00,73.057,74.877,72.907,74.742
USOUSD,D1,2023-07-12 02:00:00+00:00,74.724,76.054,74.604,75.779
USOUSD,D1,2023-07-13 02:00:00+00:00,75.751,77.266,75.266,77.151
USOUSD,D1,2023-07-14 02:00:00+00:00,77.153,77.228,75.058,75.223
USOUSD,D1,2023-07-17 02:00:00+00:00,74.909,76.034,73.814,74.084
USOUSD,D1,2023-07-18 02:00:00+00:00,74.176,75.936,73.876,75.751
USOUSD,D1,2023-07-19 02:00:00+00:00,75.788,76.908,75.073,75.428
USOUSD,D1,2023-07-20 02:00:00+00:00,75.235,76.205,74.575,75.765
USOUSD,D1,2023-07-21 02:00:00+00:00,75.878,77.338,75.768,76.853
USOUSD,D1,2023-07-24 02:00:00+00:00,76.607,79.322,76.487,78.962
USOUSD,D1,2023-07-25 02:00:00+00:00,78.919,79.939,78.329,79.374
USOUSD,D1,2023-07-26 02:00:00+00:00,79.367,79.802,78.597,78.967
USOUSD,D1,2023-07-27 02:00:00+00:00,79.05,80.645,78.99,79.855
USOUSD,D1,2023-07-28 02:00:00+00:00,79.643,80.733,79.113,80.703
USOUSD,D1,2023-07-31 02:00:00+00:00,80.432,82.027,80.162,81.787
USOUSD,D1,2023-08-01 02:00:00+00:00,81.66,82.245,80.63,82.195
USOUSD,D1,2023-08-02 02:00:00+00:00,82.262,82.452,79.082,79.757
USOUSD,D1,2023-08-03 02:00:00+00:00,79.8,81.88,78.725,81.745
USOUSD,D1,2023-08-04 02:00:00+00:00,81.783,83.248,81.543,82.643
USOUSD,D1,2023-08-07 02:00:00+00:00,82.972,83.262,81.552,82.492
USOUSD,D1,2023-08-08 02:00:00+00:00,82.43,83.09,79.935,82.86
USOUSD,D1,2023-08-09 02:00:00+00:00,82.763,84.658,82.688,84.233
USOUSD,D1,2023-08-10 02:00:00+00:00,84.215,84.905,82.635,82.875
USOUSD,D1,2023-08-11 02:00:00+00:00,82.873,83.813,82.233,83.078
USOUSD,D1,2023-08-14 02:00:00+00:00,82.877,83.192,81.767,82.472
USOUSD,D1,2023-08-15 02:00:00+00:00,82.36,82.905,80.405,81.08
USOUSD,D1,2023-08-16 02:00:00+00:00,81.008,81.413,79.063,79.268
USOUSD,D1,2023-08-17 02:00:00+00:00,79.121,81.081,78.951,80.066
USOUSD,D1,2023-08-18 02:00:00+00:00,80.018,81.438,79.518,81.198
USOUSD,D1,2023-08-21 02:00:00+00:00,81.062,82.207,80.452,80.682
USOUSD,D1,2023-08-22 02:00:00+00:00,80.595,80.85,79.94,80.115
USOUSD,D1,2023-08-23 02:00:00+00:00,80.043,80.363,78.088,79.013
USOUSD,D1,2023-08-24 02:00:00+00:00,79.041,79.716,78.036,79.321
USOUSD,D1,2023-08-25 02:00:00+00:00,79.344,80.849,78.609,80.474
USOUSD,D1,2023-08-28 02:00:00+00:00,80.584,81.229,79.989,80.354
USOUSD,D1,2023-08-29 02:00:00+00:00,80.402,81.762,79.707,81.672
USOUSD,D1,2023-08-30 02:00:00+00:00,81.7,82.385,81.225,82.05
USOUSD,D1,2023-08-31 02:00:00+00:00,81.998,83.998,81.808,83.898
USOUSD,D1,2023-09-01 02:00:00+00:00,83.921,86.331,83.841,86.316
USOUSD,D1,2023-09-04 02:00:00+00:00,86.1,86.385,85.53,86.155
USOUSD,D1,2023-09-05 02:00:00+00:00,86.063,88.278,85.263,86.958
USOUSD,D1,2023-09-06 02:00:00+00:00,87.022,88.297,86.157,87.812
USOUSD,D1,2023-09-07 02:00:00+00:00,87.87,87.95,86.6,86.965
USOUSD,D1,2023-09-08 02:00:00+00:00,86.938,88.133,86.353,87.418
USOUSD,D1,2023-09-11 02:00:00+00:00,87.092,88.282,86.852,87.457
USOUSD,D1,2023-09-12 02:00:00+00:00,87.405,89.48,87.335,88.89
USOUSD,D1,2023-09-13 02:00:00+00:00,88.958,89.738,88.388,88.953
USOUSD,D1,2023-09-14 02:00:00+00:00,88.771,90.871,88.771,90.786
USOUSD,D1,2023-09-15 02:00:00+00:00,90.614,91.294,89.294,91.269
USOUSD,D1,2023-09-18 02:00:00+00:00,90.994,92.439,90.769,92.254
USOUSD,D1,2023-09-19 02:00:00+00:00,92.2,93.58,91.48,91.855
USOUSD,D1,2023-09-20 02:00:00+00:00,91.813,92.193,90.113,90.373
USOUSD,D1,2023-09-21 02:00:00+00:00,90.28,92.09,89.485,90.695
USOUSD,D1,2023-09-22 02:00:00+00:00,90.806,92.386,90.391,91.411
USOUSD,D1,2023-09-25 02:00:00+00:00,91.544,91.779,89.989,90.844
USOUSD,D1,2023-09-26 02:00:00+00:00,90.661,91.631,89.121,91.466
USOUSD,D1,2023-09-27 02:00:00+00:00,91.482,95.042,91.472,94.592
USOUSD,D1,2023-09-28 02:00:00+00:00,94.693,95.868,92.238,92.638
